day;ppm
10/08/2020;19,859
11/08/2020;20,614
12/08/2020;20,336
13/08/2020;20,077
14/08/2020;19,986
15/08/2020;20,024
16/08/2020;20,082
17/08/2020;20,255
18/08/2020;20,110
19/08/2020;19,957
20/08/2020;19,854
21/08/2020;19,796
22/08/2020;19,740
23/08/2020;19,378
24/08/2020;20,166
25/08/2020;19,943
26/08/2020;19,613
27/08/2020;19,515
28/08/2020;19,584
29/08/2020;19,936
30/08/2020;20,486
31/08/2020;20,550
01/09/2020;20,349
02/09/2020;19,870
03/09/2020;19,313
04/09/2020;19,732
05/09/2020;19,342
06/09/2020;19,030
07/09/2020;19,455
08/09/2020;19,531
09/09/2020;19,565
10/09/2020;19,858
11/09/2020;19,916
12/09/2020;20,352
13/09/2020;20,576
14/09/2020;21,267
15/09/2020;21,288
16/09/2020;21,599
17/09/2020;21,859
18/09/2020;21,447
19/09/2020;21,050
20/09/2020;20,746
21/09/2020;21,318
22/09/2020;21,366
23/09/2020;21,951
24/09/2020;21,781
25/09/2020;22,660
26/09/2020;22,986
27/09/2020;24,112
28/09/2020;24,093
29/09/2020;23,940
30/09/2020;23,262
01/10/2020;22,336
02/10/2020;22,287
03/10/2020;22,281
04/10/2020;22,423
05/10/2020;22,326
06/10/2020;22,377
07/10/2020;22,158
08/10/2020;21,640
09/10/2020;21,251
10/10/2020;20,978
11/10/2020;20,826
12/10/2020;20,999
13/10/2020;21,645
14/10/2020;21,882
15/10/2020;22,177
16/10/2020;22,114
17/10/2020;21,909
18/10/2020;21,470
19/10/2020;21,308
20/10/2020;21,078
21/10/2020;20,945
22/10/2020;20,833
23/10/2020;20,601
24/10/2020;20,740
25/10/2020;20,739
26/10/2020;20,669
27/10/2020;20,910
28/10/2020;21,164
29/10/2020;21,662
30/10/2020;21,595
31/10/2020;21,366
01/11/2020;21,268
02/11/2020;21,038
03/11/2020;21,152
04/11/2020;21,086
05/11/2020;21,250
06/11/2020;21,055
07/11/2020;21,233
08/11/2020;21,254
09/11/2020;21,406
10/11/2020;21,427
11/11/2020;21,372
12/11/2020;21,462
13/11/2020;21,117
14/11/2020;20,919
15/11/2020;21,009
16/11/2020;20,692
17/11/2020;20,909
18/11/2020;21,787
19/11/2020;22,199
20/11/2020;22,048
21/11/2020;22,220
22/11/2020;24,054
23/11/2020;25,352
24/11/2020;25,940
25/11/2020;26,126
26/11/2020;25,971
27/11/2020;26,249
28/11/2020;25,947
29/11/2020;25,999
30/11/2020;26,791
01/12/2020;26,280
02/12/2020;25,379
03/12/2020;25,015
04/12/2020;25,005
05/12/2020;24,749
06/12/2020;23,590
07/12/2020;23,052
08/12/2020;23,123
09/12/2020;23,425
10/12/2020;22,898
11/12/2020;
12/12/2020;
13/12/2020;
14/12/2020;
15/12/2020;
16/12/2020;
17/12/2020;
18/12/2020;
19/12/2020;
20/12/2020;
21/12/2020;
22/12/2020;
23/12/2020;
24/12/2020;21,770
25/12/2020;20,934
26/12/2020;20,450
27/12/2020;20,422
28/12/2020;19,588
29/12/2020;19,239
30/12/2020;19,781
31/12/2020;19,623
01/01/2021;19,311
02/01/2021;19,829
03/01/2021;20,258
04/01/2021;20,119
05/01/2021;19,997
06/01/2021;20,425
07/01/2021;21,332
08/01/2021;22,466
09/01/2021;23,060
10/01/2021;22,893
11/01/2021;22,570
12/01/2021;22,364
13/01/2021;22,126
14/01/2021;22,013
15/01/2021;22,189
16/01/2021;23,370
17/01/2021;24,106
18/01/2021;24,485
19/01/2021;24,063
20/01/2021;23,191
21/01/2021;
22/01/2021;22,173
23/01/2021;22,580
24/01/2021;23,112
25/01/2021;23,750
26/01/2021;24,333
27/01/2021;24,531
28/01/2021;
29/01/2021;
30/01/2021;
31/01/2021;
01/02/2021;
02/02/2021;
03/02/2021;
04/02/2021;24,001
05/02/2021;23,706
06/02/2021;23,357
07/02/2021;23,370
08/02/2021;24,383
09/02/2021;25,223
10/02/2021;25,546
11/02/2021;25,623
