day;ppm
29/07/2020;141,980
30/07/2020;142,070
31/07/2020;141,756
01/08/2020;141,089
02/08/2020;141,260
03/08/2020;141,470
04/08/2020;141,861
05/08/2020;141,645
06/08/2020;141,921
07/08/2020;142,051
08/08/2020;142,378
09/08/2020;143,022
10/08/2020;143,506
11/08/2020;143,956
12/08/2020;143,929
13/08/2020;143,679
14/08/2020;143,117
15/08/2020;142,265
16/08/2020;141,957
17/08/2020;141,321
18/08/2020;141,117
19/08/2020;141,071
20/08/2020;141,655
21/08/2020;142,020
22/08/2020;142,273
23/08/2020;142,444
24/08/2020;142,674
25/08/2020;142,722
26/08/2020;142,706
27/08/2020;142,516
28/08/2020;142,690
29/08/2020;142,452
30/08/2020;143,188
31/08/2020;143,350
01/09/2020;143,340
02/09/2020;143,169
03/09/2020;143,033
04/09/2020;142,860
05/09/2020;142,582
06/09/2020;142,534
07/09/2020;142,612
08/09/2020;142,598
09/09/2020;142,826
10/09/2020;143,018
11/09/2020;143,207
12/09/2020;143,662
13/09/2020;143,717
14/09/2020;143,896
15/09/2020;143,926
16/09/2020;143,899
17/09/2020;143,712
18/09/2020;143,421
19/09/2020;143,588
20/09/2020;143,527
21/09/2020;143,395
22/09/2020;143,074
23/09/2020;143,184
24/09/2020;142,673
25/09/2020;143,131
26/09/2020;142,949
27/09/2020;143,209
28/09/2020;143,309
29/09/2020;142,519
30/09/2020;142,335
01/10/2020;142,230
02/10/2020;142,626
03/10/2020;142,974
04/10/2020;143,481
05/10/2020;143,829
06/10/2020;143,905
07/10/2020;143,076
08/10/2020;143,008
09/10/2020;143,046
10/10/2020;143,139
11/10/2020;143,078
12/10/2020;143,035
13/10/2020;142,566
14/10/2020;142,809
15/10/2020;143,331
16/10/2020;143,475
17/10/2020;143,581
18/10/2020;143,429
19/10/2020;143,450
20/10/2020;143,463
21/10/2020;143,392
22/10/2020;143,419
23/10/2020;143,345
24/10/2020;143,302
25/10/2020;143,168
26/10/2020;143,210
27/10/2020;143,238
28/10/2020;143,043
29/10/2020;143,212
30/10/2020;143,507
31/10/2020;143,361
01/11/2020;143,567
02/11/2020;143,801
03/11/2020;143,794
04/11/2020;143,847
05/11/2020;143,821
06/11/2020;143,959
07/11/2020;144,029
08/11/2020;144,060
09/11/2020;144,023
10/11/2020;144,037
11/11/2020;144,092
12/11/2020;144,189
13/11/2020;144,324
14/11/2020;144,215
15/11/2020;144,238
16/11/2020;143,745
17/11/2020;143,617
18/11/2020;143,909
19/11/2020;143,872
20/11/2020;143,825
21/11/2020;143,945
22/11/2020;143,978
23/11/2020;143,508
24/11/2020;143,224
25/11/2020;143,224
26/11/2020;143,273
27/11/2020;143,684
28/11/2020;143,926
29/11/2020;144,000
30/11/2020;143,873
01/12/2020;143,643
02/12/2020;143,746
03/12/2020;143,571
04/12/2020;143,734
05/12/2020;144,015
06/12/2020;143,369
07/12/2020;143,082
08/12/2020;143,468
09/12/2020;143,747
10/12/2020;143,312
11/12/2020;142,554
12/12/2020;142,605
13/12/2020;143,166
14/12/2020;143,188
15/12/2020;143,199
16/12/2020;143,148
17/12/2020;143,242
18/12/2020;143,345
19/12/2020;
20/12/2020;
21/12/2020;143,337
22/12/2020;143,482
23/12/2020;143,267
24/12/2020;143,071
25/12/2020;142,890
26/12/2020;143,027
27/12/2020;142,959
28/12/2020;142,604
29/12/2020;142,686
30/12/2020;143,088
31/12/2020;143,015
01/01/2021;143,030
02/01/2021;143,425
03/01/2021;143,762
04/01/2021;143,840
05/01/2021;143,943
06/01/2021;144,183
07/01/2021;144,459
08/01/2021;144,979
09/01/2021;145,366
10/01/2021;145,386
11/01/2021;145,405
12/01/2021;145,260
13/01/2021;144,179
14/01/2021;143,928
15/01/2021;144,082
16/01/2021;144,259
17/01/2021;144,496
18/01/2021;143,867
19/01/2021;143,587
20/01/2021;143,539
21/01/2021;144,062
22/01/2021;143,785
23/01/2021;144,305
24/01/2021;144,675
25/01/2021;144,878
26/01/2021;144,038
27/01/2021;143,538
28/01/2021;
29/01/2021;
30/01/2021;
31/01/2021;
01/02/2021;
02/02/2021;
03/02/2021;
04/02/2021;143,812
05/02/2021;144,186
06/02/2021;144,318
07/02/2021;144,646
08/02/2021;144,751
09/02/2021;144,867
10/02/2021;145,441
11/02/2021;145,370
12/02/2021;144,991
13/02/2021;144,857
14/02/2021;144,873
15/02/2021;144,925
16/02/2021;144,963
17/02/2021;144,400
18/02/2021;143,933
19/02/2021;143,993
20/02/2021;143,703
21/02/2021;143,217
