day;ppm
06/03/2021;-25,317
07/03/2021;-25,641
08/03/2021;-25,863
09/03/2021;-25,991
10/03/2021;-26,173
11/03/2021;-26,389
12/03/2021;-26,618
13/03/2021;-26,794
14/03/2021;-26,875
15/03/2021;-27,061
16/03/2021;-27,156
17/03/2021;-27,272
18/03/2021;-27,244
19/03/2021;-27,119
20/03/2021;-27,038
21/03/2021;-26,836
22/03/2021;-26,787
23/03/2021;
24/03/2021;
25/03/2021;
26/03/2021;
27/03/2021;-27,077
28/03/2021;-27,336
29/03/2021;-27,589
30/03/2021;-27,739
31/03/2021;-28,020
01/04/2021;-28,432
02/04/2021;-28,580
03/04/2021;-28,631
04/04/2021;-28,644
05/04/2021;-28,667
06/04/2021;-28,634
07/04/2021;-28,556
08/04/2021;-28,528
09/04/2021;-28,460
10/04/2021;-28,380
11/04/2021;-28,222
12/04/2021;-28,114
13/04/2021;-27,975
14/04/2021;-27,789
15/04/2021;-27,669
16/04/2021;-27,563
17/04/2021;-27,495
18/04/2021;-27,371
19/04/2021;-27,279
20/04/2021;-27,123
21/04/2021;-27,208
22/04/2021;-27,240
23/04/2021;-27,193
24/04/2021;-27,320
25/04/2021;-27,308
26/04/2021;-27,244
27/04/2021;-27,171
28/04/2021;-26,973
29/04/2021;-27,018
30/04/2021;-27,084
