day;ppm
24/12/2019;19,258
25/12/2019;19,254
26/12/2019;19,277
27/12/2019;19,286
28/12/2019;19,250
29/12/2019;19,195
30/12/2019;19,134
31/12/2019;19,151
01/01/2020;19,115
02/01/2020;19,055
03/01/2020;19,082
04/01/2020;19,139
05/01/2020;19,086
06/01/2020;19,104
07/01/2020;19,141
08/01/2020;19,203
09/01/2020;19,289
10/01/2020;19,359
11/01/2020;19,419
12/01/2020;19,469
13/01/2020;19,514
14/01/2020;19,566
15/01/2020;19,586
16/01/2020;19,611
17/01/2020;19,659
18/01/2020;19,668
19/01/2020;19,676
20/01/2020;19,530
21/01/2020;19,619
22/01/2020;19,661
23/01/2020;19,686
24/01/2020;19,682
25/01/2020;19,674
26/01/2020;19,723
27/01/2020;19,731
28/01/2020;19,855
29/01/2020;19,905
30/01/2020;19,903
31/01/2020;19,910
01/02/2020;19,928
02/02/2020;19,923
03/02/2020;19,886
04/02/2020;19,922
05/02/2020;19,574
06/02/2020;19,453
07/02/2020;19,455
08/02/2020;19,493
09/02/2020;19,576
10/02/2020;19,674
11/02/2020;19,702
12/02/2020;19,727
13/02/2020;19,761
14/02/2020;19,810
15/02/2020;19,779
16/02/2020;19,822
17/02/2020;19,899
18/02/2020;19,934
19/02/2020;19,975
20/02/2020;19,970
21/02/2020;19,922
22/02/2020;19,929
23/02/2020;19,933
24/02/2020;19,901
25/02/2020;19,975
26/02/2020;20,106
27/02/2020;20,111
28/02/2020;20,096
29/02/2020;20,113
01/03/2020;20,205
02/03/2020;20,371
03/03/2020;20,463
04/03/2020;20,413
05/03/2020;20,371
06/03/2020;20,461
07/03/2020;20,434
08/03/2020;20,406
09/03/2020;20,370
10/03/2020;20,323
11/03/2020;20,230
12/03/2020;20,207
13/03/2020;20,221
14/03/2020;20,266
15/03/2020;20,306
16/03/2020;20,343
17/03/2020;20,356
18/03/2020;20,385
19/03/2020;20,445
20/03/2020;20,434
21/03/2020;20,506
22/03/2020;20,535
23/03/2020;20,552
24/03/2020;20,486
25/03/2020;20,449
26/03/2020;20,295
27/03/2020;20,333
28/03/2020;20,469
29/03/2020;20,485
30/03/2020;20,452
31/03/2020;20,462
01/04/2020;20,558
02/04/2020;20,665
03/04/2020;20,668
04/04/2020;20,625
05/04/2020;20,662
06/04/2020;20,648
07/04/2020;20,645
08/04/2020;20,650
09/04/2020;20,594
10/04/2020;20,578
11/04/2020;20,543
12/04/2020;20,557
13/04/2020;20,554
14/04/2020;20,643
15/04/2020;20,673
16/04/2020;20,642
17/04/2020;20,639
18/04/2020;20,681
19/04/2020;20,683
20/04/2020;20,363
21/04/2020;20,446
22/04/2020;20,422
23/04/2020;20,465
24/04/2020;20,532
25/04/2020;20,526
26/04/2020;20,557
27/04/2020;20,622
28/04/2020;20,770
29/04/2020;20,838
30/04/2020;20,837
01/05/2020;20,870
02/05/2020;20,825
03/05/2020;20,683
04/05/2020;20,688
05/05/2020;20,605
06/05/2020;20,716
07/05/2020;20,701
08/05/2020;20,701
09/05/2020;20,665
10/05/2020;20,568
11/05/2020;20,590
12/05/2020;20,606
13/05/2020;20,502
14/05/2020;20,336
15/05/2020;20,349
16/05/2020;20,188
17/05/2020;20,018
18/05/2020;19,903
19/05/2020;19,919
20/05/2020;20,050
21/05/2020;20,093
22/05/2020;20,070
23/05/2020;20,143
24/05/2020;20,298
25/05/2020;20,395
26/05/2020;20,488
27/05/2020;20,488
28/05/2020;20,554
29/05/2020;20,644
30/05/2020;20,732
31/05/2020;20,846
01/06/2020;20,894
02/06/2020;20,815
03/06/2020;20,844
04/06/2020;20,924
05/06/2020;20,862
06/06/2020;20,961
07/06/2020;20,969
08/06/2020;20,965
09/06/2020;21,031
10/06/2020;21,162
11/06/2020;21,197
