day;ppm
18/04/2020;-5,098
19/04/2020;-5,166
20/04/2020;-5,941
21/04/2020;-5,834
22/04/2020;-5,738
23/04/2020;-5,650
24/04/2020;-5,464
25/04/2020;-5,421
26/04/2020;-5,433
27/04/2020;-5,255
28/04/2020;-5,075
29/04/2020;-4,976
30/04/2020;-4,981
01/05/2020;-4,998
02/05/2020;-4,806
03/05/2020;-4,836
04/05/2020;-4,870
05/05/2020;-4,981
06/05/2020;-5,022
07/05/2020;-5,157
08/05/2020;-5,154
09/05/2020;-5,182
10/05/2020;-5,220
11/05/2020;-5,185
12/05/2020;-5,146
13/05/2020;-5,221
14/05/2020;-5,296
15/05/2020;-5,260
16/05/2020;-5,430
17/05/2020;-5,450
18/05/2020;-5,626
19/05/2020;-5,449
20/05/2020;-5,194
21/05/2020;-5,100
22/05/2020;-5,214
23/05/2020;-5,291
24/05/2020;-5,371
25/05/2020;-5,235
26/05/2020;-5,214
27/05/2020;-4,850
28/05/2020;-4,866
29/05/2020;-4,740
30/05/2020;-4,803
31/05/2020;-4,738
01/06/2020;-4,786
02/06/2020;-4,842
03/06/2020;-4,931
04/06/2020;-5,100
05/06/2020;-5,177
06/06/2020;-4,986
07/06/2020;-5,027
08/06/2020;-5,031
09/06/2020;-4,787
10/06/2020;-4,679
11/06/2020;-4,735
12/06/2020;-4,666
13/06/2020;-4,547
14/06/2020;-4,567
15/06/2020;-4,592
16/06/2020;-4,688
17/06/2020;-4,765
18/06/2020;-4,692
19/06/2020;-4,719
20/06/2020;-4,747
21/06/2020;
22/06/2020;-4,756
23/06/2020;-4,896
24/06/2020;-4,905
25/06/2020;-4,832
26/06/2020;-4,743
27/06/2020;-4,817
28/06/2020;-4,821
29/06/2020;-4,872
30/06/2020;-4,899
01/07/2020;-4,908
02/07/2020;-4,527
03/07/2020;-4,586
04/07/2020;-4,325
05/07/2020;-4,339
06/07/2020;-4,399
07/07/2020;-4,455
08/07/2020;-4,501
09/07/2020;-4,676
10/07/2020;-4,701
11/07/2020;-4,806
12/07/2020;-4,949
13/07/2020;-5,014
14/07/2020;-5,008
15/07/2020;-4,928
16/07/2020;-4,800
17/07/2020;-4,876
18/07/2020;-4,600
19/07/2020;-4,571
20/07/2020;-4,547
21/07/2020;-4,533
22/07/2020;-4,592
23/07/2020;-4,578
24/07/2020;-4,553
25/07/2020;-4,652
26/07/2020;-4,603
27/07/2020;-4,612
28/07/2020;-4,716
29/07/2020;-4,689
30/07/2020;-4,764
31/07/2020;-4,960
01/08/2020;-5,070
02/08/2020;-4,946
03/08/2020;-4,900
04/08/2020;-4,759
05/08/2020;-4,539
06/08/2020;-4,443
07/08/2020;-4,199
08/08/2020;-4,258
09/08/2020;-4,372
10/08/2020;-4,108
11/08/2020;-4,282
12/08/2020;-4,346
13/08/2020;-4,309
14/08/2020;-4,382
15/08/2020;-4,212
16/08/2020;-4,063
17/08/2020;-3,913
18/08/2020;-3,964
19/08/2020;-3,934
20/08/2020;-3,906
21/08/2020;-4,048
22/08/2020;-3,882
23/08/2020;-3,886
24/08/2020;-3,846
25/08/2020;-3,909
26/08/2020;-3,926
27/08/2020;-4,036
28/08/2020;-3,956
29/08/2020;-4,000
30/08/2020;-3,947
31/08/2020;-3,977
01/09/2020;-4,115
02/09/2020;-3,985
03/09/2020;-3,938
04/09/2020;-3,829
05/09/2020;-3,757
06/09/2020;-3,681
07/09/2020;-3,848
08/09/2020;-4,010
09/09/2020;-4,058
10/09/2020;-3,860
11/09/2020;-4,085
12/09/2020;-4,000
13/09/2020;-4,330
14/09/2020;-5,035
15/09/2020;-5,016
16/09/2020;-4,947
17/09/2020;-4,772
18/09/2020;-4,901
19/09/2020;-4,750
20/09/2020;-4,557
21/09/2020;-4,241
22/09/2020;-4,006
23/09/2020;-3,833
24/09/2020;-3,677
25/09/2020;-3,438
26/09/2020;-3,361
27/09/2020;-3,106
28/09/2020;-3,101
29/09/2020;-3,092
30/09/2020;-3,086
01/10/2020;-3,156
02/10/2020;-3,196
03/10/2020;-3,403
04/10/2020;-3,373
05/10/2020;-3,534
06/10/2020;-3,521
07/10/2020;-3,540
08/10/2020;-3,408
09/10/2020;-3,426
10/10/2020;-3,423
11/10/2020;-3,408
12/10/2020;-3,372
13/10/2020;-3,026
14/10/2020;-2,916
15/10/2020;-2,937
16/10/2020;-2,925
17/10/2020;-2,976
18/10/2020;-3,109
19/10/2020;-3,014
20/10/2020;-3,227
21/10/2020;-3,273
22/10/2020;-3,341
23/10/2020;-3,357
24/10/2020;-3,294
25/10/2020;-3,291
26/10/2020;-3,233
27/10/2020;-3,224
28/10/2020;-3,283
29/10/2020;-3,287
30/10/2020;-3,256
31/10/2020;-3,241
01/11/2020;-3,234
02/11/2020;-3,200
03/11/2020;-3,215
04/11/2020;-3,292
05/11/2020;-3,246
06/11/2020;-3,213
07/11/2020;-3,202
08/11/2020;-3,193
09/11/2020;-3,169
10/11/2020;-3,162
11/11/2020;-3,150
12/11/2020;-3,131
13/11/2020;-3,076
14/11/2020;-3,109
15/11/2020;-3,131
16/11/2020;-3,099
17/11/2020;-3,170
18/11/2020;-3,206
19/11/2020;-3,237
20/11/2020;-3,251
21/11/2020;-3,214
22/11/2020;-3,257
23/11/2020;-3,268
24/11/2020;-3,351
25/11/2020;-3,305
26/11/2020;-3,333
27/11/2020;-3,220
28/11/2020;-3,579
29/11/2020;-3,424
30/11/2020;-3,463
01/12/2020;-3,435
02/12/2020;-3,481
03/12/2020;-3,764
04/12/2020;-3,703
05/12/2020;-3,798
06/12/2020;-3,558
07/12/2020;
08/12/2020;-3,133
09/12/2020;
10/12/2020;
11/12/2020;
12/12/2020;
13/12/2020;-3,007
14/12/2020;-2,947
15/12/2020;-2,914
16/12/2020;-2,836
17/12/2020;-2,751
18/12/2020;-2,744
19/12/2020;-2,702
20/12/2020;-2,587
21/12/2020;
22/12/2020;-2,716
23/12/2020;-2,776
24/12/2020;-2,771
25/12/2020;-2,688
26/12/2020;-2,654
27/12/2020;-2,656
28/12/2020;-2,616
29/12/2020;-2,548
30/12/2020;-2,467
31/12/2020;-2,509
01/01/2021;-2,659
02/01/2021;-2,672
03/01/2021;-2,703
04/01/2021;-2,788
05/01/2021;-2,803
06/01/2021;-2,652
07/01/2021;-2,459
08/01/2021;-2,387
09/01/2021;-2,354
10/01/2021;-2,332
11/01/2021;-2,337
12/01/2021;-2,412
13/01/2021;-2,463
14/01/2021;-2,415
15/01/2021;
16/01/2021;
17/01/2021;
18/01/2021;
19/01/2021;-2,274
20/01/2021;-2,213
21/01/2021;-2,286
22/01/2021;-2,270
23/01/2021;-2,111
24/01/2021;
25/01/2021;
26/01/2021;
27/01/2021;
28/01/2021;-2,105
29/01/2021;-2,074
30/01/2021;-2,012
31/01/2021;-1,957
01/02/2021;-1,889
02/02/2021;-1,956
03/02/2021;-1,950
04/02/2021;-1,959
05/02/2021;-1,922
06/02/2021;-1,998
07/02/2021;-1,973
08/02/2021;-1,876
09/02/2021;-1,766
10/02/2021;-1,566
11/02/2021;-1,942
12/02/2021;-2,008
13/02/2021;-1,961
14/02/2021;-2,054
15/02/2021;-2,144
16/02/2021;-2,093
17/02/2021;-2,150
18/02/2021;-2,244
19/02/2021;-2,299
20/02/2021;-2,380
21/02/2021;-2,530
22/02/2021;-2,592
23/02/2021;-2,623
24/02/2021;-2,631
25/02/2021;-2,749
26/02/2021;-2,814
27/02/2021;-2,877
28/02/2021;-2,974
01/03/2021;-3,006
02/03/2021;-3,209
03/03/2021;-3,330
04/03/2021;-3,486
05/03/2021;-3,606
06/03/2021;-3,791
07/03/2021;-3,852
08/03/2021;-3,918
09/03/2021;-3,954
10/03/2021;-3,844
11/03/2021;-3,890
12/03/2021;-3,846
13/03/2021;-3,819
14/03/2021;-3,832
15/03/2021;-4,148
16/03/2021;-3,847
17/03/2021;
18/03/2021;
19/03/2021;-4,122
20/03/2021;-4,267
21/03/2021;
22/03/2021;-4,249
23/03/2021;-4,361
24/03/2021;-4,502
25/03/2021;-4,646
26/03/2021;-4,656
27/03/2021;-4,794
28/03/2021;
29/03/2021;
30/03/2021;
31/03/2021;-4,792
01/04/2021;-4,874
02/04/2021;-4,924
03/04/2021;-4,988
04/04/2021;-4,906
05/04/2021;-4,984
06/04/2021;-5,023
07/04/2021;-4,753
08/04/2021;-4,684
09/04/2021;-4,650
10/04/2021;-4,671
11/04/2021;-4,698
12/04/2021;-4,672
13/04/2021;-4,618
14/04/2021;-4,618
15/04/2021;-4,546
16/04/2021;-4,377
17/04/2021;-4,163
18/04/2021;-3,878
19/04/2021;-3,616
20/04/2021;-3,463
21/04/2021;-3,386
22/04/2021;-3,265
23/04/2021;-3,298
24/04/2021;-3,610
25/04/2021;-3,603
26/04/2021;-3,560
27/04/2021;-3,442
28/04/2021;-3,448
29/04/2021;-3,473
30/04/2021;-3,438
