day;ppm
19/12/2019;-13,254
20/12/2019;-13,439
21/12/2019;-13,155
22/12/2019;-13,436
23/12/2019;
24/12/2019;-13,485
25/12/2019;-13,425
26/12/2019;-13,151
27/12/2019;-12,864
28/12/2019;-12,744
29/12/2019;-13,114
30/12/2019;-12,892
31/12/2019;-12,926
01/01/2020;-12,844
02/01/2020;-13,022
03/01/2020;-12,958
04/01/2020;-12,789
05/01/2020;-12,877
06/01/2020;-13,223
07/01/2020;-13,280
08/01/2020;-13,080
09/01/2020;-12,801
10/01/2020;-12,635
11/01/2020;-12,556
12/01/2020;-12,391
13/01/2020;-12,319
14/01/2020;-12,239
15/01/2020;-12,106
16/01/2020;-12,021
17/01/2020;-11,955
18/01/2020;-11,922
19/01/2020;-11,955
20/01/2020;-12,308
21/01/2020;-12,631
22/01/2020;-12,793
23/01/2020;-12,732
24/01/2020;-12,587
25/01/2020;-12,462
26/01/2020;-12,330
27/01/2020;-12,308
28/01/2020;-12,178
29/01/2020;-12,225
30/01/2020;-12,166
31/01/2020;-12,173
01/02/2020;-12,220
02/02/2020;-12,120
03/02/2020;-12,051
04/02/2020;-12,045
05/02/2020;-11,761
06/02/2020;-11,951
07/02/2020;-11,759
08/02/2020;-11,730
09/02/2020;-11,708
10/02/2020;-11,625
11/02/2020;-11,821
12/02/2020;-11,780
13/02/2020;-11,762
14/02/2020;-11,788
15/02/2020;-11,892
16/02/2020;-11,848
17/02/2020;-11,875
18/02/2020;-11,966
19/02/2020;-11,903
20/02/2020;-11,736
21/02/2020;-11,652
22/02/2020;-11,677
23/02/2020;-11,475
24/02/2020;-11,660
25/02/2020;-11,640
26/02/2020;-11,612
27/02/2020;-11,464
28/02/2020;-11,492
29/02/2020;-11,455
01/03/2020;-11,217
02/03/2020;-11,039
03/03/2020;-11,074
04/03/2020;-10,904
05/03/2020;-10,858
06/03/2020;-10,752
07/03/2020;-10,932
08/03/2020;-11,097
09/03/2020;-11,145
10/03/2020;-11,164
11/03/2020;-11,221
12/03/2020;-11,196
13/03/2020;-11,138
14/03/2020;-11,090
15/03/2020;-11,138
16/03/2020;-11,096
17/03/2020;-11,086
18/03/2020;-11,088
19/03/2020;-11,006
20/03/2020;-10,974
21/03/2020;-10,935
22/03/2020;-11,096
23/03/2020;-11,197
24/03/2020;-11,010
25/03/2020;-10,927
26/03/2020;-10,768
27/03/2020;-10,355
28/03/2020;-10,264
29/03/2020;-10,363
30/03/2020;-10,708
31/03/2020;-10,774
01/04/2020;-10,721
02/04/2020;-10,758
03/04/2020;-10,835
04/04/2020;-10,922
05/04/2020;-10,891
06/04/2020;-11,025
07/04/2020;-11,055
08/04/2020;-10,950
09/04/2020;-10,925
10/04/2020;-10,928
11/04/2020;-10,928
12/04/2020;-11,007
13/04/2020;-10,864
14/04/2020;-10,686
15/04/2020;-10,691
16/04/2020;-10,755
17/04/2020;-10,691
18/04/2020;-10,853
19/04/2020;-10,894
20/04/2020;-10,740
21/04/2020;-10,656
22/04/2020;-10,515
23/04/2020;-10,814
24/04/2020;-11,210
25/04/2020;-11,314
26/04/2020;-11,325
27/04/2020;-11,207
28/04/2020;-11,042
29/04/2020;-10,964
30/04/2020;-10,808
01/05/2020;-10,835
02/05/2020;-10,498
03/05/2020;-10,377
04/05/2020;-10,346
05/05/2020;-10,403
06/05/2020;-10,392
07/05/2020;-10,411
08/05/2020;-10,473
09/05/2020;-10,597
10/05/2020;-10,447
11/05/2020;-10,287
12/05/2020;-10,232
13/05/2020;-10,121
14/05/2020;-9,933
15/05/2020;-9,862
16/05/2020;-9,827
17/05/2020;-9,854
18/05/2020;-9,825
19/05/2020;-9,851
20/05/2020;-9,858
21/05/2020;-9,925
22/05/2020;-10,045
23/05/2020;-10,088
24/05/2020;-10,027
25/05/2020;-9,950
26/05/2020;-9,970
27/05/2020;-9,952
28/05/2020;-9,974
29/05/2020;-10,025
30/05/2020;-10,021
31/05/2020;-10,214
01/06/2020;-10,091
02/06/2020;-10,026
03/06/2020;-9,938
04/06/2020;-10,006
05/06/2020;-10,324
06/06/2020;-10,019
07/06/2020;-10,028
08/06/2020;-9,863
09/06/2020;-9,996
10/06/2020;-10,016
11/06/2020;-9,978
12/06/2020;-9,876
13/06/2020;-9,878
14/06/2020;-9,902
15/06/2020;-9,886
16/06/2020;-9,905
17/06/2020;-9,739
18/06/2020;-9,686
19/06/2020;-9,727
20/06/2020;
21/06/2020;
22/06/2020;-9,706
23/06/2020;-9,808
24/06/2020;-9,951
25/06/2020;-9,996
26/06/2020;-10,012
27/06/2020;-9,831
28/06/2020;-9,830
29/06/2020;-9,956
30/06/2020;-10,010
01/07/2020;-9,882
02/07/2020;-9,599
03/07/2020;-9,472
04/07/2020;-9,583
05/07/2020;-9,667
06/07/2020;-9,485
07/07/2020;-9,216
08/07/2020;-9,395
09/07/2020;-9,350
10/07/2020;-9,328
11/07/2020;-9,360
12/07/2020;-9,379
13/07/2020;-9,340
14/07/2020;-9,274
15/07/2020;-9,405
16/07/2020;-9,453
17/07/2020;-9,353
18/07/2020;-9,514
19/07/2020;-9,753
