day;ppm
28/03/2020;2,887
29/03/2020;2,904
30/03/2020;2,998
31/03/2020;3,069
01/04/2020;3,127
02/04/2020;3,182
03/04/2020;3,235
04/04/2020;3,298
05/04/2020;3,273
06/04/2020;3,299
07/04/2020;3,306
08/04/2020;3,331
09/04/2020;3,306
10/04/2020;3,313
11/04/2020;3,304
12/04/2020;3,310
13/04/2020;3,271
14/04/2020;3,294
15/04/2020;3,293
16/04/2020;3,298
17/04/2020;3,313
18/04/2020;3,338
19/04/2020;3,381
20/04/2020;2,957
21/04/2020;2,954
22/04/2020;2,803
23/04/2020;2,867
24/04/2020;2,934
25/04/2020;3,054
26/04/2020;3,076
27/04/2020;3,091
28/04/2020;3,222
29/04/2020;3,207
30/04/2020;3,324
01/05/2020;3,481
02/05/2020;3,801
03/05/2020;3,821
04/05/2020;3,767
05/05/2020;3,692
06/05/2020;3,713
07/05/2020;3,728
08/05/2020;3,668
09/05/2020;3,620
10/05/2020;3,422
11/05/2020;3,428
12/05/2020;3,439
13/05/2020;3,210
14/05/2020;2,750
15/05/2020;2,752
16/05/2020;2,446
17/05/2020;2,197
18/05/2020;2,092
19/05/2020;1,927
20/05/2020;1,987
21/05/2020;2,333
22/05/2020;2,580
23/05/2020;2,793
24/05/2020;2,992
25/05/2020;3,138
26/05/2020;3,278
27/05/2020;3,421
28/05/2020;3,601
29/05/2020;3,705
30/05/2020;3,664
31/05/2020;3,703
01/06/2020;3,785
02/06/2020;3,813
03/06/2020;3,879
04/06/2020;3,782
05/06/2020;3,708
06/06/2020;3,800
07/06/2020;3,746
08/06/2020;3,603
09/06/2020;3,451
10/06/2020;3,512
11/06/2020;3,573
12/06/2020;3,692
13/06/2020;3,718
14/06/2020;3,786
15/06/2020;3,742
16/06/2020;3,850
17/06/2020;3,968
18/06/2020;3,955
19/06/2020;3,999
20/06/2020;4,071
21/06/2020;
22/06/2020;4,231
23/06/2020;4,242
24/06/2020;4,257
25/06/2020;4,215
26/06/2020;4,236
27/06/2020;4,143
28/06/2020;4,006
29/06/2020;4,159
30/06/2020;4,079
01/07/2020;4,101
02/07/2020;4,171
03/07/2020;4,162
04/07/2020;4,139
05/07/2020;4,165
